listing_price,full_address,zip_code,county,municipality,bedrooms,bathrooms,sqft,property_type,listing_url,scrape_timestamp,lot_size,year_built,days_on_market,hoa_fees,source,price_per_sqft
578900.0,"5734 Cedar St, Moorestown, NJ 08054",08054,Burlington,Moorestown,0.0,0.0,,Land,https://synthetic.local/listing/d50af5cd97,2026-06-15T07:36:58,197446.0,,101,,synthetic,
346400.0,"5771 Pine Ave, Cherry Hill, NJ 08012",08012,Camden,Cherry Hill,3.0,2.4059492263100544,1745.0,Townhouse,https://synthetic.local/listing/d4b2ff03e8,2026-06-10T21:33:58,2965.0,2011.0,123,183.0,synthetic,198.51002865329514
352700.0,"5808 Elm Rd, Pennsauken, NJ 08105",08105,Camden,Pennsauken,1.0,2.895754506836205,2837.0,Single Family,https://synthetic.local/listing/4c365a3e34,2026-06-07T21:12:58,11382.0,1958.0,18,,synthetic,124.32146633768065
320000.0,"5845 Birch Ln, Pennsauken, NJ 08003",08003,Camden,Pennsauken,3.0,2.2092199968309414,1936.0,Single Family,https://synthetic.local/listing/bc94fb247b,2026-06-13T17:58:58,12822.0,1999.0,15,,synthetic,165.28925619834712
214700.0,"5882 Willow Ct, Voorhees, NJ 08043",08043,Camden,Voorhees,4.0,1.5037475927598885,1400.0,Single Family,https://synthetic.local/listing/b8c6fd18ce,2026-06-16T07:30:58,16235.0,1982.0,35,,synthetic,153.35714285714286
168500.0,"5919 Lake Blvd, Voorhees, NJ 08105",08105,Camden,Voorhees,1.0,1.284966534147968,1469.0,Condo/Co-op,https://synthetic.local/listing/4ccde2f176,2026-06-06T09:24:58,,2003.0,27,181.0,synthetic,114.70388019060586
745600.0,"5956 Park Dr, Pennsauken, NJ 08012",08012,Camden,Pennsauken,7.0,3.2978223409105896,3803.0,Multi-Family,https://synthetic.local/listing/b77ba5d9ba,2026-06-04T14:19:58,3228.0,1959.0,88,,synthetic,196.05574546410728
352000.0,"5993 River Way, Voorhees, NJ 08003",08003,Camden,Voorhees,1.0,3.16507309608663,1756.0,Single Family,https://synthetic.local/listing/ce3bd84121,2026-06-08T09:02:58,7193.0,1995.0,30,193.0,synthetic,200.45558086560365
130800.0,"6030 Forest Pl, Camden, NJ 08105",08105,Camden,Camden,1.0,2.0137582103405673,824.0,Condo/Co-op,https://synthetic.local/listing/6a6b034da7,2026-06-08T03:19:58,,1986.0,73,676.0,synthetic,158.7378640776699
406800.0,"6067 Hill St, Gloucester Township, NJ 08012",08012,Camden,Gloucester Township,1.0,2.5806268734480464,2285.0,Single Family,https://synthetic.local/listing/08ef65476c,2026-06-09T07:29:58,13316.0,1973.0,82,,synthetic,178.03063457330416
370200.0,"6104 Spring Ave, Camden, NJ 08105",08105,Camden,Camden,2.0,2.016021342504426,2813.0,Single Family,https://synthetic.local/listing/9733c6bf85,2026-06-10T09:54:58,5438.0,1992.0,42,,synthetic,131.6032705296836
91900.0,"6141 Highland Rd, Gloucester Township, NJ 08105",08105,Camden,Gloucester Township,1.0,1.424479459894355,744.0,Condo/Co-op,https://synthetic.local/listing/6869828b17,2026-06-08T20:19:58,,2012.0,34,569.0,synthetic,123.52150537634408
244100.0,"6178 Main Ln, Pennsauken, NJ 08043",08043,Camden,Pennsauken,3.0,2.705915081052782,1935.0,Townhouse,https://synthetic.local/listing/d3a79db940,2026-06-03T13:24:58,2627.0,2007.0,15,305.0,synthetic,126.14987080103359
78800.0,"6215 Washington Ct, Pennsauken, NJ 08105",08105,Camden,Pennsauken,0.0,0.0,,Land,https://synthetic.local/listing/55805c838d,2026-06-12T01:09:58,18465.0,,3,,synthetic,
640900.0,"6252 Lincoln Blvd, Cherry Hill, NJ 08003",08003,Camden,Cherry Hill,2.0,2.84186181245409,4656.0,Multi-Family,https://synthetic.local/listing/b1cb4fb1fb,2026-06-14T12:06:58,7195.0,1930.0,24,,synthetic,137.6503436426117
367200.0,"6289 Madison Dr, Gloucester Township, NJ 08109",08109,Camden,Gloucester Township,5.0,2.59574289192581,2829.0,Multi-Family,https://synthetic.local/listing/22bcd1998b,2026-06-04T01:13:58,2859.0,1921.0,116,,synthetic,129.7985153764581
396700.0,"6326 Jefferson Way, Voorhees, NJ 08105",08105,Camden,Voorhees,5.0,2.036942622730539,2443.0,Single Family,https://synthetic.local/listing/53f1151800,2026-06-05T13:21:58,13945.0,1951.0,44,,synthetic,162.38231682357758
279200.0,"6363 Garden Pl, Camden, NJ 08109",08109,Camden,Camden,3.0,2.901285104510964,1839.0,Townhouse,https://synthetic.local/listing/6a3dd6727e,2026-06-06T00:44:58,3014.0,2010.0,100,429.0,synthetic,151.8216421968461
189900.0,"6400 Oak St, Camden, NJ 08043",08043,Camden,Camden,3.0,1.533978070612506,2325.0,Single Family,https://synthetic.local/listing/9b094002db,2026-06-14T22:45:58,15656.0,1934.0,16,,synthetic,81.6774193548387
593200.0,"6437 Maple Ave, Cherry Hill, NJ 08109",08109,Camden,Cherry Hill,5.0,3.07705568635357,4290.0,Multi-Family,https://synthetic.local/listing/31c613430c,2026-06-11T14:25:58,2646.0,1945.0,3,,synthetic,138.27505827505829
76800.0,"6474 Cedar Rd, Camden, NJ 08012",08012,Camden,Camden,1.0,1.7157180935553837,657.0,Condo/Co-op,https://synthetic.local/listing/6a44a1ecff,2026-06-11T03:08:58,,1990.0,19,346.0,synthetic,116.89497716894977
254800.0,"6511 Pine Ln, Cherry Hill, NJ 08109",08109,Camden,Cherry Hill,2.0,1.768441946729153,1311.0,Single Family,https://synthetic.local/listing/e7f70ac4d2,2026-06-15T03:15:58,13785.0,1965.0,46,,synthetic,194.35545385202136
211700.0,"6548 Elm Ct, Pennsauken, NJ 08012",08012,Camden,Pennsauken,2.0,3.5719038291553407,1618.0,Single Family,https://synthetic.local/listing/13d3f30539,2026-06-12T15:06:58,6110.0,1947.0,87,,synthetic,130.84054388133498
194900.0,"6585 Birch Blvd, Camden, NJ 08003",08003,Camden,Camden,2.0,2.1331593924592744,1847.0,Single Family,https://synthetic.local/listing/6ba9fcbd9c,2026-06-16T01:14:58,15930.0,1954.0,8,,synthetic,105.5224688684353
353300.0,"6622 Willow Dr, Camden, NJ 08043",08043,Camden,Camden,5.0,2.440901785967123,1831.0,Single Family,https://synthetic.local/listing/1d4f553e31,2026-06-12T06:52:58,1999.0,1992.0,89,,synthetic,192.95466957946476
352600.0,"6659 Lake Way, Camden, NJ 08003",08003,Camden,Camden,5.0,1.6117247789619076,2468.0,Single Family,https://synthetic.local/listing/e268d34670,2026-06-07T07:24:58,1500.0,1991.0,118,,synthetic,142.86871961102108
354300.0,"6696 Park Pl, Pennsauken, NJ 08109",08109,Camden,Pennsauken,2.0,3.7648389470974997,,Single Family,https://synthetic.local/listing/8964d8a40b,2026-06-06T16:00:58,2614.0,1963.0,20,,synthetic,
407500.0,"6733 River St, Camden, NJ 08043",08043,Camden,Camden,4.0,2.19508441035106,1933.0,Single Family,https://synthetic.local/listing/86c42ce243,2026-06-16T02:26:58,9203.0,2024.0,22,,synthetic,210.812209001552
182500.0,"6770 Forest Ave, Gloucester Township, NJ 08012",08012,Camden,Gloucester Township,2.0,1.51978126334487,1100.0,Condo/Co-op,https://synthetic.local/listing/ece57b4dd3,2026-06-12T01:29:58,,2007.0,0,276.0,synthetic,165.9090909090909
255200.0,"6807 Hill Rd, Gloucester Township, NJ 08109",08109,Camden,Gloucester Township,,3.400972985422679,1214.0,Single Family,https://synthetic.local/listing/1ce76710ce,2026-06-06T20:35:58,7866.0,2005.0,14,,synthetic,210.21416803953872
317300.0,"6844 Spring Ln, Gloucester Township, NJ 08109",08109,Camden,Gloucester Township,4.0,2.7724928997403593,1732.0,Single Family,https://synthetic.local/listing/04ed0ae636,2026-06-13T05:13:58,8689.0,1979.0,1,,synthetic,183.1986143187067
101500.0,"6881 Highland Ct, Voorhees, NJ 08109",08109,Camden,Voorhees,3.0,4.086077628389047,736.0,Single Family,https://synthetic.local/listing/8c17966af8,2026-06-14T08:02:58,19871.0,1969.0,2,,synthetic,137.9076086956522
270900.0,"6918 Main Blvd, Camden, NJ 08105",08105,Camden,Camden,2.0,1.8582328187100867,1511.0,Condo/Co-op,https://synthetic.local/listing/16159efc4c,2026-06-11T13:32:58,,2015.0,90,304.0,synthetic,179.28524156187956
359400.0,"6955 Washington Dr, Cherry Hill, NJ 08012",08012,Camden,Cherry Hill,2.0,3.8010685617725413,,Single Family,https://synthetic.local/listing/7c6f7792d4,2026-06-07T16:34:58,12760.0,1969.0,59,,synthetic,
216900.0,"6992 Lincoln Way, Voorhees, NJ 08043",08043,Camden,Voorhees,3.0,2.623008802549597,1521.0,Condo/Co-op,https://synthetic.local/listing/c8e62753fb,2026-06-14T15:13:58,,1995.0,69,100.0,synthetic,142.60355029585799
456300.0,"7029 Madison Pl, Voorhees, NJ 08105",08105,Camden,Voorhees,5.0,3.9994770959041137,1998.0,Single Family,https://synthetic.local/listing/0d8eaa9f68,2026-06-10T07:03:58,9908.0,1950.0,14,,synthetic,228.3783783783784
410100.0,"7066 Jefferson St, Camden, NJ 08043",08043,Camden,Camden,5.0,2.31321305770187,2438.0,Single Family,https://synthetic.local/listing/d4e64e00ec,2026-06-12T06:28:58,8921.0,1959.0,15,,synthetic,168.21164889253487
253600.0,"7103 Garden Ave, Gloucester Township, NJ 08003",08003,Camden,Gloucester Township,3.0,3.283614080709757,1443.0,Single Family,https://synthetic.local/listing/1619aac427,2026-06-12T07:27:58,5613.0,2013.0,8,,synthetic,175.74497574497573
510800.0,"7140 Oak Rd, Pennsauken, NJ 08109",08109,Camden,Pennsauken,2.0,4.040170462207404,2557.0,Single Family,https://synthetic.local/listing/c6c10acd7a,2026-06-09T11:31:58,6217.0,2010.0,35,,synthetic,199.76535001955418
235000.0,"7177 Maple Ln, Camden, NJ 08105",08105,Camden,Camden,4.0,2.5138768144268435,1193.0,Single Family,https://synthetic.local/listing/1fba454253,2026-06-04T21:03:58,7900.0,1975.0,1,175.0,synthetic,196.9823973176865
236000.0,"7214 Cedar Ct, Pennsauken, NJ 08105",08105,Camden,Pennsauken,4.0,2.7175518027088716,,Single Family,https://synthetic.local/listing/dfe2bc5be7,2026-06-10T17:11:58,5688.0,1979.0,20,,synthetic,
303200.0,"7251 Pine Blvd, Gloucester Township, NJ 08043",08043,Camden,Gloucester Township,3.0,4.923870711097714,2197.0,Single Family,https://synthetic.local/listing/955439f047,2026-06-12T02:08:58,4181.0,1985.0,32,,synthetic,138.00637232589895
156300.0,"7288 Elm Dr, Gloucester Township, NJ 08012",08012,Camden,Gloucester Township,4.0,2.7452620301316544,700.0,Single Family,https://synthetic.local/listing/39530ad2bc,2026-06-15T20:18:58,20605.0,1979.0,60,,synthetic,223.28571428571428
165600.0,"7325 Birch Way, Cherry Hill, NJ 08109",08109,Camden,Cherry Hill,1.0,1.5631856031081341,1527.0,Condo/Co-op,https://synthetic.local/listing/eb6faac3b4,2026-06-06T11:20:58,,1986.0,54,338.0,synthetic,108.44793713163065
457700.0,"7362 Willow Pl, Gloucester Township, NJ 08003",08003,Camden,Gloucester Township,4.0,3.9715137777558436,2983.0,Single Family,https://synthetic.local/listing/5f80295fb0,2026-06-13T17:16:58,13073.0,1971.0,11,,synthetic,153.43613811599062
173600.0,"7399 Lake St, Voorhees, NJ 08043",08043,Camden,Voorhees,4.0,2.4743895558692808,1458.0,Single Family,https://synthetic.local/listing/98bcd63dd1,2026-06-14T09:18:58,4212.0,1957.0,74,192.0,synthetic,119.06721536351166
257700.0,"7436 Park Ave, Camden, NJ 08003",08003,Camden,Camden,2.0,2.542564345959118,2255.0,Single Family,https://synthetic.local/listing/01961c7c2e,2026-06-04T01:03:58,4257.0,1968.0,51,,synthetic,114.27937915742794
441400.0,"7473 River Rd, Gloucester Township, NJ 08043",08043,Camden,Gloucester Township,2.0,2.2739161188178394,3386.0,Single Family,https://synthetic.local/listing/e57bee4eea,2026-06-05T00:56:58,10541.0,1965.0,50,,synthetic,130.36030714707618
182900.0,"7510 Forest Ln, Voorhees, NJ 08105",08105,Camden,Voorhees,1.0,2.1289739001425643,1409.0,Single Family,https://synthetic.local/listing/bafa7e73b3,2026-06-03T18:57:58,13871.0,1962.0,48,30.0,synthetic,129.8083747338538
143200.0,"7547 Hill Ct, Gloucester Township, NJ 08003",08003,Camden,Gloucester Township,2.0,3.432173105660289,1004.0,Single Family,https://synthetic.local/listing/ad4b07a5e0,2026-06-15T02:12:58,7280.0,1941.0,10,154.0,synthetic,142.62948207171314
268100.0,"7584 Spring Blvd, Gloucester Township, NJ 08003",08003,Camden,Gloucester Township,2.0,2.5430887738526673,,Single Family,https://synthetic.local/listing/5de6a8f14e,2026-06-10T06:51:58,15606.0,1969.0,24,,synthetic,
100100.0,"7621 Highland Dr, Camden, NJ 08043",08043,Camden,Camden,2.0,2.8453793489072825,,Single Family,https://synthetic.local/listing/08f0643666,2026-06-09T04:09:58,5482.0,1946.0,61,,synthetic,
355000.0,"7658 Main Way, Pennsauken, NJ 08043",08043,Camden,Pennsauken,4.0,2.4849390572735555,,Multi-Family,https://synthetic.local/listing/ce2b462fb6,2026-06-06T04:33:58,2769.0,1956.0,0,,synthetic,
213900.0,"7695 Washington Pl, Gloucester Township, NJ 08043",08043,Camden,Gloucester Township,5.0,2.2587827192981655,1320.0,Single Family,https://synthetic.local/listing/6af1724218,2026-06-14T15:18:58,1500.0,2018.0,20,,synthetic,162.04545454545453
326800.0,"7732 Lincoln St, Cherry Hill, NJ 08109",08109,Camden,Cherry Hill,5.0,2.7498986295360606,2295.0,Single Family,https://synthetic.local/listing/e46bd9dfd4,2026-06-06T18:49:58,7474.0,1986.0,28,,synthetic,142.39651416122004
238300.0,"7769 Madison Ave, Cherry Hill, NJ 08109",08109,Camden,Cherry Hill,2.0,1.0423745197832641,2094.0,Single Family,https://synthetic.local/listing/65db1ea745,2026-06-09T11:57:58,6999.0,1940.0,25,,synthetic,113.80133715377268
407100.0,"7806 Jefferson Rd, Gloucester Township, NJ 08003",08003,Camden,Gloucester Township,2.0,2.1890187859616117,,Single Family,https://synthetic.local/listing/e894868d66,2026-06-13T13:15:58,11158.0,2003.0,3,,synthetic,
374900.0,"7843 Garden Ln, Gloucester Township, NJ 08043",08043,Camden,Gloucester Township,5.0,4.389210192336873,2693.0,Multi-Family,https://synthetic.local/listing/45b216ac9f,2026-06-06T15:32:58,5742.0,1912.0,92,,synthetic,139.21277385815077
505000.0,"7880 Oak Ct, Voorhees, NJ 08003",08003,Camden,Voorhees,3.0,2.3237428109584006,2703.0,Multi-Family,https://synthetic.local/listing/ba7d7e10a2,2026-06-16T06:53:58,6666.0,1997.0,3,,synthetic,186.82944876063632
292800.0,"7917 Maple Blvd, Voorhees, NJ 08012",08012,Camden,Voorhees,3.0,1.606073564972848,2666.0,Single Family,https://synthetic.local/listing/93cdf97b54,2026-06-04T17:39:58,11218.0,2010.0,11,302.0,synthetic,109.82745686421606
228500.0,"7954 Cedar Dr, Cherry Hill, NJ 08109",08109,Camden,Cherry Hill,2.0,1.3992518794714401,2736.0,Single Family,https://synthetic.local/listing/2f9589af99,2026-06-04T01:40:58,12493.0,2008.0,28,,synthetic,83.51608187134502
147200.0,"7991 Pine Way, Cherry Hill, NJ 08109",08109,Camden,Cherry Hill,3.0,2.9009529783264982,1588.0,Single Family,https://synthetic.local/listing/d2b3093ea6,2026-06-13T17:04:58,9381.0,1941.0,6,,synthetic,92.69521410579345
155500.0,"8028 Elm Pl, Camden, NJ 08109",08109,Camden,Camden,2.0,3.061653743608762,1171.0,Condo/Co-op,https://synthetic.local/listing/c4e7c89a73,2026-06-03T01:05:58,,2007.0,85,349.0,synthetic,132.7924850555081
348400.0,"8065 Birch St, Cherry Hill, NJ 08012",08012,Camden,Cherry Hill,4.0,2.0,,Multi-Family,https://synthetic.local/listing/9eed2a618a,2026-06-14T23:48:58,6298.0,1949.0,70,,synthetic,
349400.0,"8102 Willow Ave, Camden, NJ 08043",08043,Camden,Camden,3.0,1.7771321356078706,1778.0,Single Family,https://synthetic.local/listing/83d7e4312c,2026-06-14T01:52:58,11186.0,1969.0,51,,synthetic,196.51293588301462
145300.0,"8139 Lake Rd, Gloucester Township, NJ 08012",08012,Camden,Gloucester Township,2.0,1.5,1454.0,Townhouse,https://synthetic.local/listing/80ef3b4d48,2026-06-12T13:27:58,2921.0,1983.0,117,262.0,synthetic,99.93122420907841
141700.0,"8176 Park Ln, Cherry Hill, NJ 08043",08043,Camden,Cherry Hill,2.0,1.7526745102064054,1146.0,Single Family,https://synthetic.local/listing/6851d1d811,2026-06-08T16:27:58,13914.0,1965.0,80,,synthetic,123.64746945898779
177600.0,"8213 River Ct, Gloucester Township, NJ 08003",08003,Camden,Gloucester Township,3.0,1.4004048202871755,1387.0,Single Family,https://synthetic.local/listing/ab291a5d9d,2026-06-10T20:53:58,14350.0,1954.0,17,,synthetic,128.04614275414565
104700.0,"8250 Forest Blvd, Gloucester Township, NJ 08105",08105,Camden,Gloucester Township,2.0,2.2775899377473805,928.0,Condo/Co-op,https://synthetic.local/listing/9b8d179285,2026-06-10T02:32:58,,1978.0,54,427.0,synthetic,112.82327586206897
50000.0,"8287 Hill Dr, Pennsauken, NJ 08012",08012,Camden,Pennsauken,0.0,0.0,,Land,https://synthetic.local/listing/3739894568,2026-06-03T12:32:58,6025.0,,43,,synthetic,
419400.0,"8324 Spring Way, Gloucester Township, NJ 08109",08109,Camden,Gloucester Township,2.0,1.5841018194929233,2650.0,Single Family,https://synthetic.local/listing/cd16fe72cd,2026-06-10T10:51:58,1500.0,1954.0,5,,synthetic,158.26415094339623
370100.0,"8361 Highland Pl, Pennsauken, NJ 08043",08043,Camden,Pennsauken,3.0,1.7951075334396471,2453.0,Single Family,https://synthetic.local/listing/0eb31bee2e,2026-06-15T06:23:58,5931.0,1992.0,15,,synthetic,150.87647778230738
272400.0,"8398 Main St, Camden, NJ 08105",08105,Camden,Camden,4.0,3.1352467716216976,2307.0,Single Family,https://synthetic.local/listing/45e08bde87,2026-06-09T11:49:58,1500.0,1950.0,77,,synthetic,118.07542262678804
110900.0,"8435 Washington Ave, Cherry Hill, NJ 08043",08043,Camden,Cherry Hill,3.0,1.4820336246743873,822.0,Condo/Co-op,https://synthetic.local/listing/d48dbf72b7,2026-06-09T19:01:58,,1977.0,10,582.0,synthetic,134.91484184914842
50000.0,"8472 Lincoln Rd, Pennsauken, NJ 08105",08105,Camden,Pennsauken,2.0,1.0705615880863324,500.0,Condo/Co-op,https://synthetic.local/listing/884f395e36,2026-06-04T18:23:58,,1974.0,6,214.0,synthetic,100.0
330400.0,"8509 Madison Ln, Voorhees, NJ 08012",08012,Camden,Voorhees,0.0,0.0,,Land,https://synthetic.local/listing/912bae9137,2026-06-10T23:51:58,167714.0,,38,,synthetic,
419700.0,"8546 Jefferson Ct, Camden, NJ 08012",08012,Camden,Camden,6.0,2.0,3096.0,Multi-Family,https://synthetic.local/listing/553b7d7d73,2026-06-10T05:45:58,3312.0,1966.0,29,,synthetic,135.56201550387595
458200.0,"8583 Garden Blvd, Cherry Hill, NJ 08043",08043,Camden,Cherry Hill,3.0,2.0970453805932503,2528.0,Single Family,https://synthetic.local/listing/00bba356e9,2026-06-15T19:23:58,13624.0,1973.0,30,,synthetic,181.25
435200.0,"8620 Oak Dr, Pennsauken, NJ 08109",08109,Camden,Pennsauken,3.0,,3197.0,Single Family,https://synthetic.local/listing/334caae5ad,2026-06-07T21:14:58,12442.0,1960.0,5,,synthetic,136.1276196434157
331900.0,"8657 Maple Way, Cherry Hill, NJ 08109",08109,Camden,Cherry Hill,3.0,2.8343714206795974,2835.0,Single Family,https://synthetic.local/listing/8be87af0d2,2026-06-12T06:20:58,8450.0,1964.0,23,,synthetic,117.07231040564373
361200.0,"8694 Cedar Pl, Gloucester Township, NJ 08012",08012,Camden,Gloucester Township,3.0,2.804055116063365,1636.0,Single Family,https://synthetic.local/listing/c727c7345e,2026-06-04T09:32:58,15166.0,1989.0,20,,synthetic,220.78239608801957
218600.0,"8731 Pine St, Pennsauken, NJ 08109",08109,Camden,Pennsauken,3.0,2.7299692752791667,1295.0,Condo/Co-op,https://synthetic.local/listing/1b50e8d63d,2026-06-03T17:05:58,,2000.0,16,481.0,synthetic,168.8030888030888
151700.0,"8768 Elm Ave, Gloucester Township, NJ 08105",08105,Camden,Gloucester Township,3.0,1.9802739596734908,1144.0,Single Family,https://synthetic.local/listing/c52cfdeba0,2026-06-04T06:26:58,14239.0,1963.0,44,,synthetic,132.6048951048951
255800.0,"8805 Birch Rd, Camden, NJ 08012",08012,Camden,Camden,3.0,2.5872784355615894,2138.0,Single Family,https://synthetic.local/listing/bbef8118da,2026-06-03T20:30:58,12294.0,1973.0,4,,synthetic,119.644527595884
236500.0,"8842 Willow Ln, Voorhees, NJ 08003",08003,Camden,Voorhees,3.0,2.49654021972542,1406.0,Single Family,https://synthetic.local/listing/07da915d03,2026-06-06T06:48:58,10693.0,1933.0,96,,synthetic,168.2076813655761
181000.0,"8879 Lake Ct, Cherry Hill, NJ 08012",08012,Camden,Cherry Hill,4.0,2.9199793824913507,,Single Family,https://synthetic.local/listing/1936662ee4,2026-06-11T15:40:58,13476.0,1947.0,26,,synthetic,
170200.0,"8916 Park Blvd, Gloucester Township, NJ 08043",08043,Camden,Gloucester Township,2.0,2.003659034997238,1087.0,Single Family,https://synthetic.local/listing/64a07e62dc,2026-06-15T01:13:58,5979.0,1947.0,7,,synthetic,156.5777368905244
216300.0,"8953 River Dr, Voorhees, NJ 08012",08012,Camden,Voorhees,4.0,2.736373473085925,1720.0,Single Family,https://synthetic.local/listing/3eea10a729,2026-06-16T14:46:58,8834.0,1977.0,21,,synthetic,125.75581395348837
227700.0,"8990 Forest Way, Camden, NJ 08105",08105,Camden,Camden,2.0,1.006562985790186,1564.0,Single Family,https://synthetic.local/listing/8c18d98bde,2026-06-05T01:21:58,6718.0,1938.0,24,243.0,synthetic,145.58823529411765
136700.0,"9027 Hill Pl, Camden, NJ 08043",08043,Camden,Camden,2.0,1.0,1315.0,Single Family,https://synthetic.local/listing/25ff5baa65,2026-06-03T00:17:58,10930.0,1975.0,146,,synthetic,103.95437262357414
141800.0,"9064 Spring St, Cherry Hill, NJ 08003",08003,Camden,Cherry Hill,1.0,2.1578736359483566,1115.0,Condo/Co-op,https://synthetic.local/listing/8eeaee1db5,2026-06-11T13:57:58,,1998.0,58,427.0,synthetic,127.17488789237669
282900.0,"101 Highland Ave, Cherry Hill, NJ 08109",08109,Camden,Cherry Hill,2.0,2.1648187973464874,2064.0,Single Family,https://synthetic.local/listing/5e0c543ed7,2026-06-13T10:04:58,6983.0,2001.0,106,,synthetic,137.0639534883721
290400.0,"138 Main Rd, Gloucester Township, NJ 08012",08012,Camden,Gloucester Township,3.0,2.4603886306140774,2030.0,Single Family,https://synthetic.local/listing/c804fa7ee3,2026-06-04T03:54:58,9235.0,1953.0,33,,synthetic,143.05418719211823
524300.0,"175 Washington Ln, Cherry Hill, NJ 08012",08012,Camden,Cherry Hill,3.0,4.003880019956236,2372.0,Single Family,https://synthetic.local/listing/b77b6da56d,2026-06-12T15:15:58,15742.0,1991.0,107,,synthetic,221.03709949409782
319500.0,"212 Lincoln Ct, Gloucester Township, NJ 08012",08012,Camden,Gloucester Township,3.0,2.022993026380226,3053.0,Single Family,https://synthetic.local/listing/3253c7bc12,2026-06-09T18:23:58,3001.0,1992.0,40,,synthetic,104.65116279069767
250100.0,"249 Madison Blvd, Cherry Hill, NJ 08109",08109,Camden,Cherry Hill,5.0,2.5569564949915975,2324.0,Single Family,https://synthetic.local/listing/7e3c4107f5,2026-06-04T18:42:58,5797.0,1958.0,37,,synthetic,107.61617900172116
224200.0,"286 Jefferson Dr, Gloucester Township, NJ 08012",08012,Camden,Gloucester Township,3.0,1.0,1795.0,Single Family,https://synthetic.local/listing/29d845d475,2026-06-09T12:46:58,8049.0,1941.0,109,102.0,synthetic,124.9025069637883
337400.0,"323 Garden Way, Cherry Hill, NJ 08003",08003,Camden,Cherry Hill,5.0,2.6990968614131656,3021.0,Single Family,https://synthetic.local/listing/65386fd209,2026-06-08T14:10:58,12462.0,1978.0,35,,synthetic,111.68487255875537
351500.0,"360 Oak Pl, Pennsauken, NJ 08105",08105,Camden,Pennsauken,3.0,2.610747615479892,2119.0,Single Family,https://synthetic.local/listing/919b204362,2026-06-12T08:11:58,3979.0,1997.0,50,,synthetic,165.88013213780084
162300.0,"397 Maple St, Cherry Hill, NJ 08109",08109,Camden,Cherry Hill,2.0,1.9748696653912945,1091.0,Single Family,https://synthetic.local/listing/94ec97238b,2026-06-16T00:45:58,7809.0,1990.0,29,,synthetic,148.76260311640698
216300.0,"434 Cedar Ave, Gloucester Township, NJ 08003",08003,Camden,Gloucester Township,2.0,2.923347993157576,1912.0,Single Family,https://synthetic.local/listing/82da41d6fc,2026-06-16T04:07:58,8774.0,2006.0,54,,synthetic,113.1276150627615
179800.0,"471 Pine Rd, Pennsauken, NJ 08012",08012,Camden,Pennsauken,3.0,1.8078418041338726,1619.0,Single Family,https://synthetic.local/listing/ce90715d82,2026-06-15T13:44:58,1500.0,1967.0,103,,synthetic,111.05620753551575
369000.0,"508 Elm Ln, Pennsauken, NJ 08043",08043,Camden,Pennsauken,4.0,2.0,2278.0,Multi-Family,https://synthetic.local/listing/2657bc3479,2026-06-08T07:10:58,4055.0,1961.0,29,,synthetic,161.98419666374014
349600.0,"545 Birch Ct, Pennsauken, NJ 08012",08012,Camden,Pennsauken,3.0,4.763375329766802,2126.0,Single Family,https://synthetic.local/listing/7d52bbcddb,2026-06-12T16:17:58,8162.0,1950.0,34,57.0,synthetic,164.44026340545625
174900.0,"582 Willow Blvd, Gloucester Township, NJ 08043",08043,Camden,Gloucester Township,2.0,3.502152477632073,1672.0,Single Family,https://synthetic.local/listing/294ec72b0e,2026-06-06T18:02:58,10173.0,1996.0,39,,synthetic,104.60526315789474
318200.0,"619 Lake Dr, Pennsauken, NJ 08043",08043,Camden,Pennsauken,2.0,2.271328232354695,2102.0,Single Family,https://synthetic.local/listing/40d369714d,2026-06-15T18:37:58,13870.0,1954.0,9,,synthetic,151.37963843958136
254100.0,"656 Park Way, Voorhees, NJ 08003",08003,Camden,Voorhees,4.0,1.9563809361373836,1415.0,Single Family,https://synthetic.local/listing/9aa97c8a2e,2026-06-03T12:36:58,9668.0,1957.0,6,,synthetic,179.57597173144876
273600.0,"693 River Pl, Camden, NJ 08043",08043,Camden,Camden,4.0,2.984648640909695,1869.0,Single Family,https://synthetic.local/listing/a98b1c0917,2026-06-11T08:15:58,13662.0,1967.0,7,,synthetic,146.3884430176565
127000.0,"730 Forest St, Pennsauken, NJ 08003",08003,Camden,Pennsauken,4.0,1.2686284153127623,1076.0,Single Family,https://synthetic.local/listing/d07f0c9b1f,2026-06-12T04:21:58,6892.0,1976.0,17,,synthetic,118.02973977695167
261100.0,"767 Hill Ave, Cherry Hill, NJ 08109",08109,Camden,Cherry Hill,3.0,4.184470429473203,1771.0,Single Family,https://synthetic.local/listing/2397293f95,2026-06-08T04:51:58,6225.0,2002.0,42,,synthetic,147.4308300395257
463400.0,"804 Spring Rd, Cherry Hill, NJ 08012",08012,Camden,Cherry Hill,4.0,2.5813209991370467,3512.0,Single Family,https://synthetic.local/listing/5dfc6d5c20,2026-06-11T00:55:58,10094.0,1972.0,9,,synthetic,131.9476082004556
300300.0,"841 Highland Ln, Cherry Hill, NJ 08109",08109,Camden,Cherry Hill,3.0,2.694876793635738,2063.0,Single Family,https://synthetic.local/listing/aaf64ae544,2026-06-13T06:59:58,6445.0,1972.0,99,151.0,synthetic,145.56471158507028
