listing_price,full_address,zip_code,county,municipality,bedrooms,bathrooms,sqft,property_type,listing_url,scrape_timestamp,lot_size,year_built,days_on_market,hoa_fees,source,price_per_sqft
326900.0,"8778 Main Rd, Vineland, NJ 08332",08332,Cumberland,Vineland,1.0,1.3489123661059783,629.0,Condo/Co-op,https://synthetic.local/listing/c3d0feb616,2026-06-16T12:24:29,,1981.0,68,212.0,synthetic,519.7138314785374
239600.0,"8815 Washington Ln, Bloomfield, NJ 07017",07017,Essex,Bloomfield,2.0,2.5700405165521696,1809.0,Single Family,https://synthetic.local/listing/492efe6800,2026-06-14T06:11:29,15013.0,2024.0,93,,synthetic,132.448866777225
443200.0,"8852 Lincoln Ct, Montclair, NJ 07042",07042,Essex,Montclair,3.0,2.5286963060978893,651.0,Condo/Co-op,https://synthetic.local/listing/7270550c47,2026-06-09T19:41:29,,1994.0,1,445.0,synthetic,680.7987711213518
343800.0,"8889 Madison Blvd, Bloomfield, NJ 07017",07017,Essex,Bloomfield,1.0,1.3540391010478527,505.0,Condo/Co-op,https://synthetic.local/listing/427621867d,2026-06-07T16:42:29,,2003.0,67,391.0,synthetic,680.7920792079208
465500.0,"8926 Jefferson Dr, Bloomfield, NJ 07052",07052,Essex,Bloomfield,2.0,1.8020102093471904,684.0,Condo/Co-op,https://synthetic.local/listing/8145a6db9f,2026-06-16T04:06:29,,1993.0,26,557.0,synthetic,680.5555555555555
462300.0,"8963 Garden Way, Newark, NJ 07102",07102,Essex,Newark,3.0,2.7774725056287095,1733.0,Townhouse,https://synthetic.local/listing/15e87249a0,2026-06-05T10:31:29,2736.0,2005.0,100,162.0,synthetic,266.76283900750144
449000.0,"9000 Oak Pl, East Orange, NJ 07042",07042,Essex,East Orange,2.0,2.3217173751400337,1989.0,Single Family,https://synthetic.local/listing/e53e1ab44f,2026-06-08T12:02:29,11558.0,1969.0,1,,synthetic,225.74157868275515
450600.0,"9037 Maple St, Livingston, NJ 07017",07017,Essex,Livingston,3.0,2.768923431968518,1796.0,Single Family,https://synthetic.local/listing/d7c83b0d11,2026-06-03T23:32:29,14120.0,2008.0,16,170.0,synthetic,250.89086859688197
1422000.0,"9074 Cedar Ave, Bloomfield, NJ 07039",07039,Essex,Bloomfield,3.0,2.229399117053103,2354.0,Single Family,https://synthetic.local/listing/f76282cd92,2026-06-10T13:59:29,6703.0,2013.0,49,,synthetic,604.0781648258284
1069800.0,"111 Pine Rd, East Orange, NJ 07003",07003,Essex,East Orange,4.0,1.5487625883062497,827.0,Single Family,https://synthetic.local/listing/d00858f4d3,2026-06-15T12:48:29,8291.0,2009.0,72,,synthetic,1293.5912938331319
517900.0,"148 Elm Ln, Bloomfield, NJ 07052",07052,Essex,Bloomfield,2.0,1.0,1198.0,Condo/Co-op,https://synthetic.local/listing/a2abb3b4bf,2026-06-14T16:28:29,,2007.0,42,422.0,synthetic,432.30383973288815
906400.0,"185 Birch Ct, Newark, NJ 07042",07042,Essex,Newark,4.0,3.2829603747689715,2177.0,Single Family,https://synthetic.local/listing/fb03a666f3,2026-06-15T17:34:29,12347.0,1946.0,19,,synthetic,416.3527790537437
621200.0,"222 Willow Blvd, Livingston, NJ 07042",07042,Essex,Livingston,1.0,3.236985541951096,1296.0,Single Family,https://synthetic.local/listing/dea8237ccd,2026-06-10T12:55:29,5450.0,1920.0,22,,synthetic,479.320987654321
298700.0,"259 Lake Dr, Livingston, NJ 07039",07039,Essex,Livingston,2.0,2.1386183116430435,1513.0,Single Family,https://synthetic.local/listing/c78c38a0a4,2026-06-05T07:22:29,7142.0,1981.0,16,,synthetic,197.4223397224058
475300.0,"296 Park Way, Montclair, NJ 07042",07042,Essex,Montclair,2.0,2.056818888229758,991.0,Condo/Co-op,https://synthetic.local/listing/b7b9342872,2026-06-04T10:45:29,,1973.0,28,437.0,synthetic,479.61654894046416
462400.0,"333 River Pl, Newark, NJ 07102",07102,Essex,Newark,2.0,1.1570707582501925,3303.0,Single Family,https://synthetic.local/listing/609831b23a,2026-06-05T10:09:29,6256.0,1953.0,2,,synthetic,139.99394489857704
469300.0,"370 Forest St, West Orange, NJ 07003",07003,Essex,West Orange,5.0,3.16405396475344,2763.0,Multi-Family,https://synthetic.local/listing/e553e845d8,2026-06-14T10:35:29,2392.0,1913.0,171,,synthetic,169.85161056822295
952600.0,"407 Hill Ave, West Orange, NJ 07003",07003,Essex,West Orange,3.0,2.8191714101676326,1788.0,Single Family,https://synthetic.local/listing/b28fd403c6,2026-06-05T07:42:29,5163.0,2006.0,10,,synthetic,532.7740492170022
303700.0,"444 Spring Rd, Newark, NJ 07102",07102,Essex,Newark,2.0,2.918488415957376,1467.0,Condo/Co-op,https://synthetic.local/listing/42065898b2,2026-06-03T00:29:29,,2014.0,3,199.0,synthetic,207.02113156100887
399700.0,"481 Highland Ln, Newark, NJ 07042",07042,Essex,Newark,4.0,3.346389344583605,1713.0,Single Family,https://synthetic.local/listing/6bd0ae80ac,2026-06-13T23:54:29,5900.0,1998.0,37,,synthetic,233.33333333333334
424900.0,"518 Main Ct, East Orange, NJ 07003",07003,Essex,East Orange,0.0,2.3774314810063557,852.0,Condo/Co-op,https://synthetic.local/listing/ffc587e6a0,2026-06-13T16:13:29,,1991.0,86,378.0,synthetic,498.7089201877934
219900.0,"555 Washington Blvd, East Orange, NJ 07039",07039,Essex,East Orange,3.0,1.9842778221183308,1735.0,Single Family,https://synthetic.local/listing/804705289c,2026-06-11T00:03:29,5294.0,1994.0,6,,synthetic,126.74351585014409
282800.0,"592 Lincoln Dr, Montclair, NJ 07042",07042,Essex,Montclair,,1.9975573894441454,1707.0,Single Family,https://synthetic.local/listing/c5beb17537,2026-06-03T03:19:29,11022.0,1988.0,58,,synthetic,165.67076742823667
314800.0,"629 Madison Way, Newark, NJ 07042",07042,Essex,Newark,4.0,1.0,1772.0,Single Family,https://synthetic.local/listing/b97c50018d,2026-06-16T05:51:29,6226.0,1970.0,7,30.0,synthetic,177.65237020316027
620400.0,"666 Jefferson Pl, East Orange, NJ 07017",07017,Essex,East Orange,4.0,2.933335320856104,,Single Family,https://synthetic.local/listing/a03f352491,2026-06-10T18:21:29,6502.0,1948.0,140,,synthetic,
467000.0,"703 Garden St, West Orange, NJ 07003",07003,Essex,West Orange,2.0,2.992377908324796,1291.0,Townhouse,https://synthetic.local/listing/8dee6927f5,2026-06-09T11:56:29,2667.0,1999.0,38,159.0,synthetic,361.73508907823395
1313500.0,"740 Oak Ave, Bloomfield, NJ 07052",07052,Essex,Bloomfield,6.0,2.0,2202.0,Multi-Family,https://synthetic.local/listing/9c3e9847bb,2026-06-03T21:06:29,2000.0,1987.0,0,,synthetic,596.503178928247
269600.0,"777 Maple Rd, West Orange, NJ 07039",07039,Essex,West Orange,3.0,2.8260414881426437,1375.0,Single Family,https://synthetic.local/listing/1ecbfd75a3,2026-06-13T12:23:29,9463.0,1947.0,1,,synthetic,196.07272727272726
490500.0,"814 Cedar Ln, Bloomfield, NJ 07052",07052,Essex,Bloomfield,1.0,1.0,1793.0,Single Family,https://synthetic.local/listing/2bcde64f9c,2026-06-07T22:18:29,9893.0,1969.0,23,,synthetic,273.56385945343
305800.0,"851 Pine Ct, West Orange, NJ 07039",07039,Essex,West Orange,2.0,2.2547866372644085,1678.0,Condo/Co-op,https://synthetic.local/listing/c0a8bf13e3,2026-06-08T20:58:29,,1994.0,45,575.0,synthetic,182.24076281287248
513500.0,"888 Elm Blvd, Livingston, NJ 07039",07039,Essex,Livingston,4.0,2.9377900770707517,1223.0,Single Family,https://synthetic.local/listing/765e7af3f9,2026-06-10T20:41:29,12366.0,1975.0,14,,synthetic,419.869174161897
211400.0,"925 Birch Dr, Bloomfield, NJ 07017",07017,Essex,Bloomfield,3.0,1.5996830676657212,2439.0,Single Family,https://synthetic.local/listing/9559988a21,2026-06-13T00:29:29,15674.0,2007.0,4,,synthetic,86.67486674866748
396900.0,"962 Willow Way, Bloomfield, NJ 07102",07102,Essex,Bloomfield,5.0,2.1941376293806063,1502.0,Single Family,https://synthetic.local/listing/2d0f53ccf4,2026-06-13T22:56:29,12726.0,1998.0,20,,synthetic,264.24766977363515
852700.0,"999 Lake Pl, East Orange, NJ 07003",07003,Essex,East Orange,4.0,2.0374659744723216,1857.0,Single Family,https://synthetic.local/listing/d30ba69d19,2026-06-12T22:23:29,4099.0,2000.0,7,,synthetic,459.1814754981152
790200.0,"1036 Park St, Newark, NJ 07102",07102,Essex,Newark,2.0,2.5369433305920372,972.0,Single Family,https://synthetic.local/listing/714204bede,2026-06-13T00:10:29,8121.0,1991.0,9,,synthetic,812.9629629629629
455200.0,"1073 River Ave, East Orange, NJ 07042",07042,Essex,East Orange,3.0,2.031571027361424,1346.0,Single Family,https://synthetic.local/listing/d010ffd25e,2026-06-15T11:56:29,1500.0,1954.0,64,,synthetic,338.18722139673105
825100.0,"1110 Forest Rd, Newark, NJ 07052",07052,Essex,Newark,5.0,3.4756984593645153,2955.0,Single Family,https://synthetic.local/listing/8e7344e552,2026-06-16T03:51:29,1500.0,1971.0,21,194.0,synthetic,279.22165820642977
572300.0,"1147 Hill Ln, Bloomfield, NJ 07003",07003,Essex,Bloomfield,2.0,2.0778745516337427,1118.0,Condo/Co-op,https://synthetic.local/listing/93e64b1ecf,2026-06-12T18:31:29,,1999.0,21,507.0,synthetic,511.89624329159216
446300.0,"1184 Spring Ct, East Orange, NJ 07003",07003,Essex,East Orange,2.0,3.151147094330419,1967.0,Single Family,https://synthetic.local/listing/981b9bf1bd,2026-06-12T17:55:29,12598.0,1990.0,73,,synthetic,226.89374682257244
365900.0,"1221 Highland Blvd, West Orange, NJ 07102",07102,Essex,West Orange,4.0,3.1447046097039935,2383.0,Single Family,https://synthetic.local/listing/367027b667,2026-06-13T21:05:29,6883.0,1972.0,56,,synthetic,153.54595048258497
689100.0,"1258 Main Dr, West Orange, NJ 07003",07003,Essex,West Orange,2.0,1.0,1333.0,Single Family,https://synthetic.local/listing/48d36597c7,2026-06-07T17:47:29,9804.0,1987.0,35,,synthetic,516.9542385596399
659400.0,"1295 Washington Way, Montclair, NJ 07042",07042,Essex,Montclair,3.0,3.5270564502663095,1697.0,Single Family,https://synthetic.local/listing/12977aadbf,2026-06-11T02:43:29,13838.0,2024.0,62,,synthetic,388.56806128461994
614400.0,"1332 Lincoln Pl, Bloomfield, NJ 07039",07039,Essex,Bloomfield,2.0,2.2344711741655106,1384.0,Condo/Co-op,https://synthetic.local/listing/3e46ff400c,2026-06-14T07:36:29,,2004.0,56,379.0,synthetic,443.9306358381503
399100.0,"1369 Madison St, East Orange, NJ 07042",07042,Essex,East Orange,3.0,2.3456228635064433,1753.0,Townhouse,https://synthetic.local/listing/7e3e3e17e3,2026-06-14T08:43:29,2324.0,1994.0,174,278.0,synthetic,227.66685681688534
833300.0,"1406 Jefferson Ave, Montclair, NJ 07039",07039,Essex,Montclair,3.0,3.4151161364581073,1713.0,Single Family,https://synthetic.local/listing/2c0a193433,2026-06-09T15:30:29,11675.0,1957.0,13,233.0,synthetic,486.45650904845303
269400.0,"1443 Garden Rd, Livingston, NJ 07052",07052,Essex,Livingston,2.0,1.303439432386303,2690.0,Single Family,https://synthetic.local/listing/35ae4b6b24,2026-06-10T22:39:29,1500.0,1930.0,24,,synthetic,100.14869888475836
973000.0,"1480 Oak Ln, Livingston, NJ 07017",07017,Essex,Livingston,1.0,1.9552167488162007,975.0,Condo/Co-op,https://synthetic.local/listing/c0a4addb3b,2026-06-10T04:03:29,,1989.0,10,577.0,synthetic,997.9487179487179
382300.0,"1517 Maple Ct, Bloomfield, NJ 07017",07017,Essex,Bloomfield,2.0,3.3271455501177285,500.0,Condo/Co-op,https://synthetic.local/listing/be8e73dc0c,2026-06-09T14:18:29,,1985.0,2,631.0,synthetic,764.6
547800.0,"1554 Cedar Blvd, Montclair, NJ 07102",07102,Essex,Montclair,5.0,1.368641752492021,2323.0,Single Family,https://synthetic.local/listing/5abe4a6b76,2026-06-03T18:32:29,1500.0,1941.0,12,,synthetic,235.81575548859234
407000.0,"1591 Pine Dr, Livingston, NJ 07102",07102,Essex,Livingston,1.0,2.524151311608227,2378.0,Single Family,https://synthetic.local/listing/678b65a1fc,2026-06-05T04:08:29,7497.0,1977.0,153,,synthetic,171.15222876366695
1040600.0,"1628 Elm Way, East Orange, NJ 07003",07003,Essex,East Orange,3.0,1.9322329660438438,1698.0,Single Family,https://synthetic.local/listing/a9d5162e71,2026-06-14T09:07:29,11898.0,2009.0,98,,synthetic,612.8386336866902
492900.0,"1665 Birch Pl, Montclair, NJ 07003",07003,Essex,Montclair,1.0,1.1149838291366123,500.0,Condo/Co-op,https://synthetic.local/listing/1fdeeee09e,2026-06-08T05:03:29,,2024.0,14,409.0,synthetic,985.8
370200.0,"1702 Willow St, Newark, NJ 07042",07042,Essex,Newark,3.0,2.650691753494515,2255.0,Single Family,https://synthetic.local/listing/9ffc9e3404,2026-06-08T21:03:29,12025.0,1970.0,8,269.0,synthetic,164.16851441241684
291700.0,"1739 Lake Ave, Montclair, NJ 07102",07102,Essex,Montclair,4.0,2.0,4348.0,Multi-Family,https://synthetic.local/listing/72a43bf09a,2026-06-11T15:15:29,2084.0,1952.0,7,,synthetic,67.0883164673413
65600.0,"1776 Park Rd, East Orange, NJ 07017",07017,Essex,East Orange,0.0,0.0,,Land,https://synthetic.local/listing/73aa043be1,2026-06-15T07:55:29,12772.0,,4,,synthetic,
435200.0,"1813 River Ln, Livingston, NJ 07003",07003,Essex,Livingston,4.0,2.221811869765812,2306.0,Single Family,https://synthetic.local/listing/cd49929968,2026-06-03T11:11:29,1500.0,1960.0,188,163.0,synthetic,188.72506504770166
285600.0,"1850 Forest Ct, Montclair, NJ 07102",07102,Essex,Montclair,4.0,2.9089923763437433,3114.0,Single Family,https://synthetic.local/listing/4e679521b9,2026-06-15T00:30:29,12638.0,2018.0,8,,synthetic,91.71483622350674
389600.0,"1887 Hill Blvd, East Orange, NJ 07042",07042,Essex,East Orange,3.0,2.362776282209043,2233.0,Single Family,https://synthetic.local/listing/cf8cadfc56,2026-06-05T23:41:29,13895.0,2013.0,6,,synthetic,174.47380206000895
690000.0,"1924 Spring Dr, East Orange, NJ 07003",07003,Essex,East Orange,4.0,1.0,1325.0,Single Family,https://synthetic.local/listing/1f1f8fc744,2026-06-09T11:17:29,10034.0,1958.0,9,,synthetic,520.7547169811321
460600.0,"1961 Highland Way, East Orange, NJ 07102",07102,Essex,East Orange,3.0,3.5650889539321966,2098.0,Single Family,https://synthetic.local/listing/82b5b13c2e,2026-06-08T16:59:29,15120.0,1928.0,0,,synthetic,219.54242135367016
742800.0,"1998 Main Pl, Newark, NJ 07042",07042,Essex,Newark,3.0,1.9215427946738728,1457.0,Single Family,https://synthetic.local/listing/8ee156ce98,2026-06-04T12:14:29,1500.0,1966.0,13,,synthetic,509.8146877144818
363900.0,"2035 Washington St, Newark, NJ 07003",07003,Essex,Newark,4.0,2.8571177195835737,2362.0,Single Family,https://synthetic.local/listing/5d9396761f,2026-06-03T14:59:29,4859.0,1979.0,23,,synthetic,154.06435224386112
315300.0,"2072 Lincoln Ave, Montclair, NJ 07042",07042,Essex,Montclair,4.0,1.8495177977070245,2091.0,Single Family,https://synthetic.local/listing/ecd34a5f73,2026-06-05T06:30:29,9727.0,1968.0,6,,synthetic,150.78909612625537
574900.0,"2109 Madison Rd, Bloomfield, NJ 07017",07017,Essex,Bloomfield,2.0,2.313339058193133,2666.0,Townhouse,https://synthetic.local/listing/4a9de65f0b,2026-06-10T00:47:29,2250.0,2011.0,9,295.0,synthetic,215.64141035258814
733100.0,"2146 Jefferson Ln, Livingston, NJ 07102",07102,Essex,Livingston,3.0,2.130101328245477,953.0,Townhouse,https://synthetic.local/listing/3413c9eac1,2026-06-05T06:07:29,2850.0,2006.0,12,342.0,synthetic,769.2549842602308
616300.0,"2183 Garden Ct, Montclair, NJ 07003",07003,Essex,Montclair,4.0,3.2126851576145117,2461.0,Single Family,https://synthetic.local/listing/8af4bdf9f2,2026-06-14T17:49:29,13815.0,1906.0,138,,synthetic,250.42665583096303
317400.0,"2220 Oak Blvd, Montclair, NJ 07102",07102,Essex,Montclair,1.0,2.3164727842774933,1371.0,Condo/Co-op,https://synthetic.local/listing/27c3b640f1,2026-06-14T00:25:29,,2014.0,14,434.0,synthetic,231.5098468271335
718500.0,"2257 Maple Dr, West Orange, NJ 07102",07102,Essex,West Orange,2.0,3.064407585026831,2332.0,Single Family,https://synthetic.local/listing/ef3bceeb5c,2026-06-13T11:38:29,8314.0,1986.0,38,,synthetic,308.10463121783874
573900.0,"2294 Cedar Way, Bloomfield, NJ 07042",07042,Essex,Bloomfield,1.0,1.4441366276434326,1405.0,Condo/Co-op,https://synthetic.local/listing/86784fc552,2026-06-12T20:52:29,,1970.0,26,468.0,synthetic,408.4697508896797
483900.0,"2331 Pine Pl, East Orange, NJ 07017",07017,Essex,East Orange,4.0,3.2117448169750022,887.0,Single Family,https://synthetic.local/listing/324a140398,2026-06-10T22:56:29,7582.0,1948.0,97,208.0,synthetic,545.5467869222097
12226600.0,"2368 Elm St, Newark, NJ 07039",07039,Essex,Newark,4.0,2.686125924838483,3187.0,Single Family,https://synthetic.local/listing/ef41328698,2026-06-02T18:02:29,9704.0,1963.0,19,,synthetic,3836.3978663319735
548800.0,"2405 Birch Ave, West Orange, NJ 07052",07052,Essex,West Orange,1.0,2.1467048802970043,667.0,Condo/Co-op,https://synthetic.local/listing/a1706aa381,2026-06-05T16:03:29,,1978.0,1,391.0,synthetic,822.7886056971514
630700.0,"2442 Willow Rd, Livingston, NJ 07003",07003,Essex,Livingston,3.0,1.6793305906242826,1536.0,Single Family,https://synthetic.local/listing/1a75e5ee79,2026-06-10T05:40:29,8533.0,1981.0,50,,synthetic,410.6119791666667
398800.0,"2479 Lake Ln, Newark, NJ 07017",07017,Essex,Newark,3.0,3.2519870565334643,1626.0,Single Family,https://synthetic.local/listing/6e5dd08568,2026-06-11T21:39:29,15888.0,1974.0,9,,synthetic,245.26445264452644
436500.0,"2516 Park Ct, Newark, NJ 07042",07042,Essex,Newark,3.0,1.6476965921359796,1564.0,Townhouse,https://synthetic.local/listing/8c1ff2fa05,2026-06-09T17:30:29,2085.0,1992.0,3,299.0,synthetic,279.0920716112532
396200.0,"2553 River Blvd, East Orange, NJ 07003",07003,Essex,East Orange,2.0,2.782698418735366,1084.0,Single Family,https://synthetic.local/listing/5bea6395d5,2026-06-05T00:46:29,12413.0,2001.0,40,,synthetic,365.4981549815498
814800.0,"2590 Forest Dr, West Orange, NJ 07017",07017,Essex,West Orange,2.0,3.1700993810625064,1918.0,Single Family,https://synthetic.local/listing/4bf8089059,2026-06-11T00:29:29,10891.0,1982.0,2,,synthetic,424.8175182481752
1060100.0,"2627 Hill Way, Newark, NJ 07042",07042,Essex,Newark,3.0,2.231306452123656,,Single Family,https://synthetic.local/listing/d25c233ec0,2026-06-08T23:13:29,12560.0,1984.0,4,,synthetic,
1420800.0,"2664 Spring Pl, Livingston, NJ 07052",07052,Essex,Livingston,3.0,4.073655407733685,3806.0,Multi-Family,https://synthetic.local/listing/c295c0684e,2026-06-13T12:53:29,6272.0,1993.0,65,,synthetic,373.30530740935365
577000.0,"2701 Highland St, Montclair, NJ 07052",07052,Essex,Montclair,3.0,2.5348423243418834,773.0,Single Family,https://synthetic.local/listing/80915043bf,2026-06-06T03:30:29,7067.0,1991.0,5,,synthetic,746.4424320827943
656200.0,"2738 Main Ave, Montclair, NJ 07102",07102,Essex,Montclair,3.0,3.019499887510694,2349.0,Single Family,https://synthetic.local/listing/808f2600be,2026-06-16T07:43:29,15625.0,1916.0,54,,synthetic,279.35291613452534
469800.0,"2775 Washington Rd, Livingston, NJ 07102",07102,Essex,Livingston,2.0,1.0,2384.0,Single Family,https://synthetic.local/listing/5b5c25a3e9,2026-06-05T12:34:29,11981.0,1969.0,52,,synthetic,197.06375838926175
529900.0,"2812 Lincoln Ln, Newark, NJ 07039",07039,Essex,Newark,4.0,1.4900951959771511,979.0,Single Family,https://synthetic.local/listing/251639b792,2026-06-13T18:01:29,9539.0,1946.0,147,,synthetic,541.2665985699693
542300.0,"2849 Madison Ct, Montclair, NJ 07039",07039,Essex,Montclair,5.0,2.1774278749282847,2553.0,Single Family,https://synthetic.local/listing/4df7b44cb1,2026-06-05T19:40:29,4314.0,1975.0,27,,synthetic,212.41676459067764
481400.0,"2886 Jefferson Blvd, Montclair, NJ 07102",07102,Essex,Montclair,1.0,2.1795905740930577,,Condo/Co-op,https://synthetic.local/listing/f018a0aa87,2026-06-16T15:23:29,,1992.0,10,623.0,synthetic,
426300.0,"2923 Garden Dr, West Orange, NJ 07017",07017,Essex,West Orange,3.0,2.384918853178309,1594.0,Single Family,https://synthetic.local/listing/da5d4ea991,2026-06-03T05:59:29,4533.0,1985.0,24,,synthetic,267.44040150564615
434300.0,"2960 Oak Way, Bloomfield, NJ 07017",07017,Essex,Bloomfield,2.0,2.81863100880056,1272.0,Condo/Co-op,https://synthetic.local/listing/0b4a9f8676,2026-06-06T17:14:29,,1999.0,25,496.0,synthetic,341.4308176100629
516600.0,"2997 Maple Pl, Livingston, NJ 07102",07102,Essex,Livingston,2.0,1.5670380074830204,500.0,Condo/Co-op,https://synthetic.local/listing/05bcf8460e,2026-06-09T07:20:29,,1982.0,15,169.0,synthetic,1033.2
836300.0,"3034 Cedar St, Montclair, NJ 07039",07039,Essex,Montclair,3.0,3.2838718251583923,,Single Family,https://synthetic.local/listing/0cceb54c70,2026-06-10T07:03:29,9908.0,1920.0,75,,synthetic,
457600.0,"3071 Pine Ave, Bloomfield, NJ 07102",07102,Essex,Bloomfield,2.0,,2257.0,Single Family,https://synthetic.local/listing/1cf3d4b5a2,2026-06-13T12:05:29,7653.0,1952.0,43,,synthetic,202.74700930438635
581700.0,"3108 Elm Rd, East Orange, NJ 07052",07052,Essex,East Orange,2.0,2.250031891871043,616.0,Condo/Co-op,https://synthetic.local/listing/30621e27ab,2026-06-08T08:26:29,,1988.0,7,281.0,synthetic,944.3181818181819
513400.0,"3145 Birch Ln, Montclair, NJ 07003",07003,Essex,Montclair,2.0,2.653489536796274,2633.0,Single Family,https://synthetic.local/listing/a222e508a9,2026-06-15T01:23:29,8779.0,2013.0,1,,synthetic,194.98670717812382
355500.0,"3182 Willow Ct, East Orange, NJ 07052",07052,Essex,East Orange,4.0,3.361161736711056,1297.0,Single Family,https://synthetic.local/listing/8f50076938,2026-06-08T03:44:29,3846.0,2018.0,3,97.0,synthetic,274.0940632228219
649400.0,"3219 Lake Blvd, East Orange, NJ 07003",07003,Essex,East Orange,3.0,4.720895726028908,1839.0,Single Family,https://synthetic.local/listing/d3d6b183c4,2026-06-13T09:34:29,13990.0,1965.0,26,130.0,synthetic,353.1266992930941
538200.0,"3256 Park Dr, West Orange, NJ 07052",07052,Essex,West Orange,2.0,3.032185808942219,2045.0,Townhouse,https://synthetic.local/listing/8a7378a56b,2026-06-10T16:21:29,2356.0,2024.0,14,433.0,synthetic,263.17848410757944
423100.0,"3293 River Way, Montclair, NJ 07052",07052,Essex,Montclair,1.0,2.961451179996898,2664.0,Single Family,https://synthetic.local/listing/e25abed6da,2026-06-16T09:59:29,8460.0,1907.0,74,39.0,synthetic,158.82132132132134
895300.0,"3330 Forest Pl, West Orange, NJ 07017",07017,Essex,West Orange,2.0,4.125924934886022,2246.0,Single Family,https://synthetic.local/listing/a02586b9a0,2026-06-06T14:45:29,13172.0,1987.0,4,,synthetic,398.61976847729295
404300.0,"3367 Hill St, Livingston, NJ 07102",07102,Essex,Livingston,3.0,4.040378291554223,2715.0,Single Family,https://synthetic.local/listing/82f5c9d697,2026-06-13T15:34:29,15324.0,1945.0,15,,synthetic,148.9134438305709
403000.0,"3404 Spring Ave, Montclair, NJ 07039",07039,Essex,Montclair,3.0,2.9239104132472513,1259.0,Single Family,https://synthetic.local/listing/dd3acea903,2026-06-15T11:16:29,13296.0,1930.0,24,,synthetic,320.09531374106433
408100.0,"3441 Highland Rd, East Orange, NJ 07052",07052,Essex,East Orange,2.0,2.1457380176559324,2058.0,Townhouse,https://synthetic.local/listing/5a48f42996,2026-06-08T15:25:29,1000.0,2011.0,2,164.0,synthetic,198.29931972789115
318300.0,"3478 Main Ln, East Orange, NJ 07042",07042,Essex,East Orange,1.0,1.8183706985942611,1635.0,Condo/Co-op,https://synthetic.local/listing/5081e810ce,2026-06-09T19:42:29,,2011.0,47,325.0,synthetic,194.67889908256882
321200.0,"3515 Washington Ct, West Orange, NJ 07039",07039,Essex,West Orange,3.0,2.1041339274068225,1793.0,Condo/Co-op,https://synthetic.local/listing/ae9fd28ccc,2026-06-08T21:36:29,,1971.0,45,503.0,synthetic,179.14110429447854
519300.0,"3552 Lincoln Blvd, West Orange, NJ 07042",07042,Essex,West Orange,2.0,2.3498936553923437,1496.0,Townhouse,https://synthetic.local/listing/d191cbc177,2026-06-16T04:51:29,3578.0,2019.0,105,70.0,synthetic,347.12566844919786
642300.0,"3589 Madison Dr, Montclair, NJ 07052",07052,Essex,Montclair,1.0,2.0219046636600013,832.0,Condo/Co-op,https://synthetic.local/listing/b3c258b1d3,2026-06-13T08:22:29,,1999.0,1,449.0,synthetic,771.9951923076923
338500.0,"3626 Jefferson Way, Bloomfield, NJ 07017",07017,Essex,Bloomfield,4.0,2.480166498345406,1007.0,Single Family,https://synthetic.local/listing/8b9122cf49,2026-06-15T18:31:29,18924.0,1987.0,13,,synthetic,336.1469712015889
386300.0,"3663 Garden Pl, Newark, NJ 07102",07102,Essex,Newark,3.0,2.5369243871816676,916.0,Condo/Co-op,https://synthetic.local/listing/1594bddeff,2026-06-03T13:36:29,,1973.0,8,442.0,synthetic,421.72489082969435
604400.0,"3700 Oak St, Newark, NJ 07102",07102,Essex,Newark,5.0,2.9754027461342503,1251.0,Single Family,https://synthetic.local/listing/44c8d4b479,2026-06-13T10:17:29,1500.0,1984.0,10,257.0,synthetic,483.1334932054356
827200.0,"3737 Maple Ave, Montclair, NJ 07042",07042,Essex,Montclair,2.0,2.503711251387072,1848.0,Townhouse,https://synthetic.local/listing/b2a2c8521d,2026-06-16T14:12:29,3669.0,2003.0,9,152.0,synthetic,447.6190476190476
315600.0,"3774 Cedar Rd, Newark, NJ 07042",07042,Essex,Newark,3.0,2.9822968570981705,1502.0,Townhouse,https://synthetic.local/listing/af7e20c7fb,2026-06-14T08:47:29,2059.0,2005.0,56,151.0,synthetic,210.11984021304926
691400.0,"3811 Pine Ln, Newark, NJ 07102",07102,Essex,Newark,2.0,,2380.0,Single Family,https://synthetic.local/listing/ac223d82e0,2026-06-11T07:19:29,9182.0,1961.0,66,,synthetic,290.5042016806723
565300.0,"3848 Elm Ct, Livingston, NJ 07003",07003,Essex,Livingston,3.0,2.714206590067232,700.0,Single Family,https://synthetic.local/listing/a84d558e4b,2026-06-07T16:10:29,3645.0,1952.0,42,,synthetic,807.5714285714286
901700.0,"3885 Birch Blvd, Livingston, NJ 07052",07052,Essex,Livingston,2.0,1.9517345408713016,2056.0,Single Family,https://synthetic.local/listing/136b36b6bd,2026-06-14T12:51:29,5871.0,1931.0,45,232.0,synthetic,438.57003891050584
482300.0,"3922 Willow Dr, East Orange, NJ 07102",07102,Essex,East Orange,1.0,2.7042101684501816,2350.0,Single Family,https://synthetic.local/listing/e4b02553ce,2026-06-09T01:06:29,18292.0,1972.0,47,140.0,synthetic,205.2340425531915
312000.0,"3959 Lake Way, Newark, NJ 07039",07039,Essex,Newark,4.0,3.635790216185571,2202.0,Single Family,https://synthetic.local/listing/afb813b481,2026-06-11T01:14:29,13716.0,1963.0,26,258.0,synthetic,141.68937329700273
